Address,Latitude,Longitude
"3 Boundary Street, DARLINGTON  NSW  2008",-33.8888779,151.19609519999997
"3 Boyce Street, GLEBE  NSW  2037",-33.8767901,151.18384809999995
"3 Bridge Road, GLEBE  NSW  2037",-33.87682,151.1878625
"3 Brumby Street, SURRY HILLS  NSW  2010",-33.887725599999996,151.2086846
"3 Bulwara Road, PYRMONT  NSW  2009",-33.8708761,151.193201
"3 Burton Street, GLEBE  NSW  2037",-33.8765295,151.1873764
"3 Caldwell Street, DARLINGHURST  NSW  2010",-33.8772056,151.2224149
"3 Carlton Street, CHIPPENDALE  NSW  2008",-33.8846926,151.2011019
"3 Central Park Avenue, CHIPPENDALE  NSW  2008",-33.885040000000004,151.19938380000005
"3 Charles Street, FOREST LODGE  NSW  2037",-33.8824211,151.17980219999995
"3 Charles Street, REDFERN  NSW  2016",-33.893837899999994,151.2157665
"3 Church Street, PADDINGTON  NSW  2021",-33.884921500000004,151.2187934
"3 Clifton Reserve, SURRY HILLS  NSW  2010",-33.882731,151.2153812
"3 Colbourne Avenue, GLEBE  NSW  2037",-33.8792439,151.1896714
"3 Collins Lane, SURRY HILLS  NSW  2010",-33.8866765,151.2143137
"3 Collins Street, BEACONSFIELD  NSW  2015",-33.912338899999995,151.20104619999995
"3 Coneill Place, FOREST LODGE  NSW  2037",-33.879293200000006,151.1768486
"3 Cope Street, REDFERN  NSW  2016",-33.892559399999996,151.2007513
"3 Copeland Street, ALEXANDRIA  NSW  2015",-33.9014528,151.1919242
"3 Corfu Street, WOOLLOOMOOLOO  NSW  2011",-33.8740232,151.2186454
"3 Creek Street, FOREST LODGE  NSW  2037",-33.882142,151.1781119
"3 Crick Avenue, ELIZABETH BAY  NSW  2011",-33.8713301,151.2259769
"3 Darling Island Road, PYRMONT  NSW  2009",-33.8639904,151.1963418
"3 Darling Street, GLEBE  NSW  2037",-33.8790183,151.190404
"3 Defries Avenue, ZETLAND  NSW  2017",-33.9069136,151.21229319999995
"3 Devine Street, ERSKINEVILLE  NSW  2043",-33.9049098,151.1814324
"3 Distillery Drive, PYRMONT  NSW  2009",-33.8687093,151.1883995
"3 Dunning Avenue, ROSEBERY  NSW  2018",-33.910758200000004,151.2047692
"3 Elizabeth Bay Crescent, ELIZABETH BAY  NSW  2011",-33.872495799999996,151.2307324
"3 Elizabeth Street, PADDINGTON  NSW  2021",-33.8880529,151.230512
"3 Ellis Avenue, ALEXANDRIA  NSW  2015",-33.9197953,151.1945934
"3 Ethel Street, ERSKINEVILLE  NSW  2043",-33.89983240000001,151.1883209
"3 Eve Street, ERSKINEVILLE  NSW  2043",-33.904655700000006,151.1853935
"3 Ferry Road, GLEBE  NSW  2037",-33.876544200000005,151.1852367
"3 Flora Street, ERSKINEVILLE  NSW  2043",-33.9039745,151.18340419999996
"3 Forsyth Street, GLEBE  NSW  2037",-33.874837299999996,151.1851938
"3 Foss Street, FOREST LODGE  NSW  2037",-33.882402299999995,151.1807792
"3 Furber Road, CENTENNIAL PARK  NSW  2021",-33.89143189999999,151.2298952
"3 Garran Lane, GLEBE  NSW  2037",-33.8742359,151.1858133
"3 George Street, REDFERN  NSW  2016",-33.8897013,151.20298169999995
"3 Gottenham Street, GLEBE  NSW  2037",-33.879803700000004,151.18901540000005
"3 Harbour Street, SYDNEY  NSW  2000",-33.8744975,151.202446
"3 Harris Street, PYRMONT  NSW  2009",-33.865629600000005,151.1913606
"3 Hawksley Street, WATERLOO  NSW  2017",-33.9031592,151.20605690000005
"3 Hegarty Street, GLEBE  NSW  2037",-33.8804376,151.18328469999997
"3 Henderson Road, ALEXANDRIA  NSW  2015",-33.8965561,151.198738
"3 Hereford Street, GLEBE  NSW  2037",-33.8785263,151.1853638
"3 High Street, MILLERS POINT  NSW  2000",-33.8611905,151.2030727
"3 Hugo Street, REDFERN  NSW  2016",-33.88986060000001,151.1986221
"3 Iris Street, PADDINGTON  NSW  2021",-33.8849291,151.220264
"3 Jennings Street, ALEXANDRIA  NSW  2015",-33.9006722,151.1921265
"3 John Street, GLEBE  NSW  2037",-33.8805918,151.18375840000004
"3 Joynton Avenue, ZETLAND  NSW  2017",-33.9081748,151.20665280000003
"3 Kellett Street, POTTS POINT  NSW  2011",-33.8744253,151.2239618
"3 Kensington Street, CHIPPENDALE  NSW  2008",-33.8847703,151.2015056
"3 Kidmans Terrace, WOOLLOOMOOLOO  NSW  2011",-33.872172,151.21812869999997
"3 Kings Cross Road, DARLINGHURST  NSW  2010",-33.8761511,151.2239504
"3 Leamington Avenue, NEWTOWN  NSW  2042",-33.8962545,151.1863066
"3 Leichhardt Street, GLEBE  NSW  2037",-33.8732763,151.1831149
"3 Lenton Parade, WATERLOO  NSW  2017",-33.8974918,151.2060061
"3 Lime Street, SYDNEY  NSW  2000",-33.866031799999995,151.20150139999996
"3 Linthorpe Street, NEWTOWN  NSW  2042",-33.89738610000001,151.18177509999995
"3 Little Bloomfield Street, SURRY HILLS  NSW  2010",-33.8811687,151.2151605
"3 Little Collins Street, SURRY HILLS  NSW  2010",-33.88615410000001,151.2118747
"3 Little Queen Street, CHIPPENDALE  NSW  2008",-33.88694230000001,151.19950219999996
"3 Little Selwyn Street, PADDINGTON  NSW  2021",-33.8841126,151.21941230000004
"3 Little Young Street, REDFERN  NSW  2016",-33.891481799999994,151.2102555
"3 Lombard Street, GLEBE  NSW  2037",-33.8786888,151.18690930000002
"3 Lower Fort Street, DAWES POINT  NSW  2000",-33.855449,151.20799419999997
"3 MacDonald Street, ERSKINEVILLE  NSW  2043",-33.903603000000004,151.1825291
"3 Mackey Street, SURRY HILLS  NSW  2010",-33.881891499999995,151.21196650000005
"3 Macquarie Street, SYDNEY  NSW  2000",-33.859726,151.213106
"3 Mansfield Street, GLEBE  NSW  2037",-33.878180900000004,151.18338269999995
"3 Martin Place, SYDNEY  NSW  2000",-33.8677659,151.2084935
"3 McDonald Street, POTTS POINT  NSW  2011",-33.8683086,151.2248612
"3 Moore Park Road, CENTENNIAL PARK  NSW  2021",-33.88988990000001,151.2290356
"3 Newman Street, NEWTOWN  NSW  2042",-33.8987726,151.1794094
"3 Norton Street, SURRY HILLS  NSW  2010",-33.8852994,151.21344299999996
"3 Olivia Lane, SURRY HILLS  NSW  2010",-33.8898441,151.2160916
"3 Orwell Street, POTTS POINT  NSW  2011",-33.87199470000001,151.2232446
"3 Parramatta Road, CAMPERDOWN  NSW  2050",-33.8875249,151.1721089
"3 Paternoster Row, PYRMONT  NSW  2009",-33.869675799999996,151.1943821
"3 Pleasant Avenue, ERSKINEVILLE  NSW  2043",-33.903263700000004,151.1827832
"3 Poate Road, CENTENNIAL PARK  NSW  2021",-33.890004600000005,151.22884580000004
"3 Portman Street, ZETLAND  NSW  2017",-33.90516829999999,151.2046095
"3 Ralph Street, ALEXANDRIA  NSW  2015",-33.91485,151.1998254
"3 Randle Street, NEWTOWN  NSW  2042",-33.895460799999995,151.1864312
"3 Raper Street, NEWTOWN  NSW  2042",-33.8924179,151.18088889999999
"3 Raper Street, SURRY HILLS  NSW  2010",-33.888625399999995,151.21442199999996
"3 Regent Street, PADDINGTON  NSW  2021",-33.886320500000004,151.2281076
"3 Reuss Street, GLEBE  NSW  2037",-33.8813428,151.185449
"3 Richards Avenue, SURRY HILLS  NSW  2010",-33.885357899999995,151.21459199999995
"3 Ridge Street, SURRY HILLS  NSW  2010",-33.89138500000001,151.21507490000005
"3 Ripon Way, ROSEBERY  NSW  2018",-33.91789960000001,151.2084456
"3 Robertson Road, CENTENNIAL PARK  NSW  2021",-33.89811829999999,151.2261967
"3 Septimus Street, ERSKINEVILLE  NSW  2043",-33.899150899999995,151.18380259999995
"3 Short Street, FOREST LODGE  NSW  2037",-33.884442299999996,151.18216909999995
"3 St James Road, SYDNEY  NSW  2000",-33.8697813,151.21153909999995
"3 St John Street, NEWTOWN  NSW  2042",-33.9019458,151.17947769999995
"3 Stanley Street, REDFERN  NSW  2016",-33.892156299999996,151.21500419999995
"3 Sterling Circuit, CAMPERDOWN  NSW  2050",-33.884409000000005,151.176196
"3 Stewart Street, PADDINGTON  NSW  2021",-33.887133,151.225933
"3 Sydney Street, ERSKINEVILLE  NSW  2043",-33.8994511,151.1868187
"3 The Crescent, ANNANDALE  NSW  2038",-33.875947499999995,151.175585
"3 Tilford Street, ZETLAND  NSW  2017",-33.9056174,151.2071593
"3 Toxteth Road, GLEBE  NSW  2037",-33.876365,151.1827669
"3 Trevilyan Avenue, ROSEBERY  NSW  2018",-33.919142,151.2079903
"3 Tusculum Street, POTTS POINT  NSW  2011",-33.8705979,151.2238821
"3 Union Street, PYRMONT  NSW  2009",-33.869763299999995,151.1947065
"3 Walter Street, PADDINGTON  NSW  2021",-33.8866061,151.22714950000002
"3 Waratah Street, RUSHCUTTERS BAY  NSW  2011",-33.8738431,151.227844
"3 Ward Avenue, POTTS POINT  NSW  2011",-33.873563700000005,151.22540769999995
"3 Waterloo Street, SURRY HILLS  NSW  2010",-33.883885,151.2117452
"3 Wentworth Park Road, GLEBE  NSW  2037",-33.878953700000004,151.1930946
"3 Wigram Road, GLEBE  NSW  2037",-33.878092200000005,151.1843145
"3 Windmill Street, MILLERS POINT  NSW  2000",-33.8577281,151.2037456
"3 Wood Street, FOREST LODGE  NSW  2037",-33.882716200000004,151.1787087
"3 Woolley Street, GLEBE  NSW  2037",-33.8800971,151.1844071
"3 Wylde Street, POTTS POINT  NSW  2011",-33.866186400000004,151.22461069999997
"3 Yaralla Street, NEWTOWN  NSW  2042",-33.8941237,151.18441049999996
"3 York Street, SYDNEY  NSW  2000",-33.864078000000006,151.205095
"3 Zamia Street, REDFERN  NSW  2016",-33.8951675,151.21052880000005
"3-13 Erskineville Road, NEWTOWN  NSW  2042",-33.8974045,151.18062690000005
"3-21 Campbell Street, HAYMARKET  NSW  2000",-33.8796379,151.20633480000004
"3-27 Griffin Place, GLEBE  NSW  2037",-33.8734439,151.1862259
"3-3A Hughes Street, POTTS POINT  NSW  2011",-33.871539399999996,151.2235358
"3-5 Allen Street, WATERLOO  NSW  2017",-33.9023942,151.20229719999998
"3-5 Greenknowe Avenue, ELIZABETH BAY  NSW  2011",-33.8717749,151.2257866
"3-5 Hiles Street, ALEXANDRIA  NSW  2015",-33.9025251,151.1991742
"3-5 Pottinger Street, DAWES POINT  NSW  2000",-33.8562514,151.2067669
"3-5 St Neot Avenue, POTTS POINT  NSW  2011",-33.8678951,151.22427119999998
"3-7 Danks Street, WATERLOO  NSW  2017",-33.898000700000004,151.210367
"30 Adelaide Street, SURRY HILLS  NSW  2010",-33.8868563,151.2113939
"30 Alexander Street, ALEXANDRIA  NSW  2015",-33.8980847,151.19323280000003
"30 Allen Street, GLEBE  NSW  2037",-33.875205,151.18244819999995
"30 Amy Street, ERSKINEVILLE  NSW  2043",-33.904696799999996,151.18290080000003
"30 Anderson Street, ALEXANDRIA  NSW  2015",-33.8992824,151.19559040000001
"30 Arcadia Road, GLEBE  NSW  2037",-33.87734520000001,151.179398
"30 Argyle Place, MILLERS POINT  NSW  2000",-33.858070700000006,151.2040929
"30 Bellevue Street, GLEBE  NSW  2037",-33.8781049,151.1911325
"30 Boyce Street, GLEBE  NSW  2037",-33.8780819,151.18244819999995
"30 Bridge Street, ERSKINEVILLE  NSW  2043",-33.9025237,151.1853816
"30 Brown Street, NEWTOWN  NSW  2042",-33.896459899999996,151.18319619999997
"30 Buckingham Street, SURRY HILLS  NSW  2010",-33.88706989999999,151.2077171
"30 Bulwara Road, PYRMONT  NSW  2009",-33.870655299999996,151.193531
"30 Burton Street, GLEBE  NSW  2037",-33.8765566,151.1870122
"30 Calder Road, DARLINGTON  NSW  2008",-33.8901516,151.19482030000003
"30 Campbell Road, ALEXANDRIA  NSW  2015",-33.914502899999995,151.1836465
"30 Chalmers Street, SURRY HILLS  NSW  2010",-33.885010799999996,151.2073928
"30 Charles Street, ERSKINEVILLE  NSW  2043",-33.8978385,151.18496230000005
"30 Clara Street, ERSKINEVILLE  NSW  2043",-33.8996386,151.1886983
"30 Dalmeny Avenue, ROSEBERY  NSW  2018",-33.9195713,151.2068519
"30 Denham Street, SURRY HILLS  NSW  2010",-33.881922100000004,151.2156406
"30 Edward Street, DARLINGTON  NSW  2008",-33.889575,151.1967768
"30 Gadigal Avenue, ZETLAND  NSW  2017",-33.9070771,151.208696
"30 George Street, REDFERN  NSW  2016",-33.890161600000006,151.20243530000005
"30 Glebe Point Road, GLEBE  NSW  2037",-33.8838347,151.1916612
"30 Golden Grove Street, DARLINGTON  NSW  2008",-33.8935424,151.1892796
"30 Hereford Street, GLEBE  NSW  2037",-33.8795988,151.1842591
"30 High Holborn Street, SURRY HILLS  NSW  2010",-33.889709,151.212555
"30 Holdsworth Street, NEWTOWN  NSW  2042",-33.895624700000006,151.18799109999995
"30 Iredale Street, NEWTOWN  NSW  2042",-33.903211799999994,151.1805077
"30 King Street, NEWTOWN  NSW  2042",-33.892591100000004,151.18686430000002
"30 Linthorpe Street, NEWTOWN  NSW  2042",-33.8968935,151.18191330000005
"30 Little Cleveland Street, REDFERN  NSW  2016",-33.89234879999999,151.2153543
"30 Maddison Street, REDFERN  NSW  2016",-33.894976799999995,151.2144171
"30 Maddox Street, ALEXANDRIA  NSW  2015",-33.9069929,151.1926691
"30 Mandible Street, ALEXANDRIA  NSW  2015",-33.905794,151.19923799999995
"30 Marshall Street, SURRY HILLS  NSW  2010",-33.886452,151.21643
"30 McElhone Place, SURRY HILLS  NSW  2010",-33.8863449,151.2172793
"30 Moore Park Road, PADDINGTON  NSW  2021",-33.88643270000001,151.22027340000002
"30 Myrtle Street, CHIPPENDALE  NSW  2008",-33.886763,151.1953211
"30 Pitt Street, REDFERN  NSW  2016",-33.8907229,151.2039763
"30 Pitt Street, SYDNEY  NSW  2000",-33.8628744,151.2093802
"30 Primrose Avenue, ROSEBERY  NSW  2018",-33.9175691,151.205577
"30 Pyrmont Bridge Road, CAMPERDOWN  NSW  2050",-33.8846135,151.17731640000005
"30 Queen Street, GLEBE  NSW  2037",-33.8814383,151.193261
"30 Rainford Street, SURRY HILLS  NSW  2010",-33.8876166,151.2144066
"30 Regent Street, PADDINGTON  NSW  2021",-33.8870701,151.2284246
"30 Renny Street, PADDINGTON  NSW  2021",-33.8860946,151.22703700000002
"30 Ridge Street, SURRY HILLS  NSW  2010",-33.8911643,151.2156059
"30 Ross Street, FOREST LODGE  NSW  2037",-33.8832549,151.1825835
"30 Selwyn Street, PADDINGTON  NSW  2021",-33.885302100000004,151.2197513
"30 Smith Street, SURRY HILLS  NSW  2010",-33.8810609,151.21182980000003
"30 St Johns Road, GLEBE  NSW  2037",-33.8790222,151.1914631
"30 Talfourd Street, GLEBE  NSW  2037",-33.8798646,151.1877634
"30 Telopea Street, REDFERN  NSW  2016",-33.894169399999996,151.21248909999997
"30 Thurlow Street, REDFERN  NSW  2016",-33.8940657,151.21501980000005
"30 Walter Street, PADDINGTON  NSW  2021",-33.887107,151.227373
"30 Wigram Road, GLEBE  NSW  2037",-33.878413099999996,151.1828465
"30 Windmill Street, MILLERS POINT  NSW  2000",-33.8574739,151.2047024
"30 York Street, SYDNEY  NSW  2000",-33.868838000000004,151.20618380000005
"30 Young Street, REDFERN  NSW  2016",-33.8919432,151.2102306
"30 Zamia Street, REDFERN  NSW  2016",-33.8955476,151.2106881
"30-30B Darlinghurst Road, POTTS POINT  NSW  2011",-33.8735153,151.22458799999995
"30-32 Bay Street, ULTIMO  NSW  2007",-33.8813278,151.19499240000005
"30-32 Beaconsfield Street, ALEXANDRIA  NSW  2015",-33.91423710000001,151.1977371
"30-32 Bowden Street, ALEXANDRIA  NSW  2015",-33.904427399999996,151.1977666
"30-32 Bucknell Street, NEWTOWN  NSW  2042",-33.894816,151.18458669999995
"30-32 Carrington Street, SYDNEY  NSW  2000",-33.866035,151.2066763
"30-32 Hunter Street, SYDNEY  NSW  2000",-33.8654566,151.2082878
"30-32 Pirrama Road, PYRMONT  NSW  2009",-33.8637119,151.19472119999998
"30-32 Victoria Street, POTTS POINT  NSW  2011",-33.8677367,151.22386369999995
"30-34 Hickson Road, MILLERS POINT  NSW  2000",-33.8617847,151.2031774
"30-34 Wilson Street, NEWTOWN  NSW  2042",-33.8963356,151.1811735
"30-36 O'Dea Avenue, WATERLOO  NSW  2017",-33.9029357,151.2105199
"30-38 Cook Road, CENTENNIAL PARK  NSW  2021",-33.8912845,151.2306045
"30-40 Harcourt Parade, ROSEBERY  NSW  2018",-33.920016499999996,151.20268080000002
"30-42 Lower Fort Street, DAWES POINT  NSW  2000",-33.8569537,151.2069318
"30-44 Balfour Street, CHIPPENDALE  NSW  2008",-33.8865362,151.20025990000005
"30-44 Garden Street, ALEXANDRIA  NSW  2015",-33.8961096,151.19750390000004
"30-62 Barcom Avenue, DARLINGHURST  NSW  2010",-33.877481200000005,151.2267119
"300 Barangaroo Avenue, BARANGAROO  NSW  2000",-33.8651342,151.20213669999995
"300 Bridge Road, FOREST LODGE  NSW  2037",-33.8837895,151.1801491
"300 Gardeners Road, ROSEBERY  NSW  2018",-33.9227821,151.2078756
"300 George Street, SYDNEY  NSW  2000",-33.8657184,151.2074347
"300 Harris Street, PYRMONT  NSW  2009",-33.8729125,151.1960431
"300 Liverpool Street, DARLINGHURST  NSW  2010",-33.8778314,151.2200773
"300 Moore Park Road, PADDINGTON  NSW  2021",-33.8884334,151.22733689999995
"300 Riley Street, SURRY HILLS  NSW  2010",-33.8837321,151.2134476
"300 Victoria Street, DARLINGHURST  NSW  2010",-33.8765584,151.2220151
"301 Abercrombie Street, DARLINGTON  NSW  2008",-33.8915451,151.1938155
"301 Botany Road, ZETLAND  NSW  2017",-33.9057132,151.2034991
"301 Castlereagh Street, HAYMARKET  NSW  2000",-33.87872279999999,151.2082862
"301 Forbes Street, DARLINGHURST  NSW  2010",-33.879656700000005,151.21730209999996
"301 Glebe Point Road, GLEBE  NSW  2037",-33.87781629999999,151.1857602
"301 Kent Street, SYDNEY  NSW  2000",-33.8670542,151.20409640000003
"301 Victoria Street, DARLINGHURST  NSW  2010",-33.8795673,151.22033019999995
"301-303 Belmont Street, ALEXANDRIA  NSW  2015",-33.9052328,151.190001
"302 Belmont Street, ALEXANDRIA  NSW  2015",-33.9055311,151.19036780000005
"302 Harris Street, PYRMONT  NSW  2009",-33.8729455,151.19606399999995
"302 Kent Street, SYDNEY  NSW  2000",-33.8683336,151.2047574
"302 Moore Park Road, PADDINGTON  NSW  2021",-33.8884693,151.2273812
"302-304 South Dowling Street, PADDINGTON  NSW  2021",-33.882993299999995,151.2189863
"302-306 Elizabeth Street, SURRY HILLS  NSW  2010",-33.8837079,151.20854980000001
"302-308 Crown Street, DARLINGHURST  NSW  2010",-33.8804686,151.215227
"303 Cleveland Street, REDFERN  NSW  2016",-33.890553600000004,151.20892369999999
"303 Glebe Point Road, GLEBE  NSW  2037",-33.877700899999994,151.18581709999995
"303 Victoria Street, DARLINGHURST  NSW  2010",-33.8803345,151.219471
"303-305 Pitt Street, SYDNEY  NSW  2000",-33.873445000000004,151.20779019999995
"303-307 Riley Street, SURRY HILLS  NSW  2010",-33.88295170000001,151.21268730000003
"304 Belmont Street, ALEXANDRIA  NSW  2015",-33.9055886,151.1903699
"304 Kent Street, SYDNEY  NSW  2000",-33.8684563,151.2047468
"304 Palmer Street, DARLINGHURST  NSW  2010",-33.8794187,151.2163466
"304-308 Chalmers Street, REDFERN  NSW  2016",-33.89284779999999,151.2056207
"304-308 George Street, SYDNEY  NSW  2000",-33.8658895,151.2076173
"304-308 King Street, NEWTOWN  NSW  2042",-33.896984700000004,151.1796321
"304-310 Victoria Street, DARLINGHURST  NSW  2010",-33.87672620000001,151.2220169
"305 Kent Street, SYDNEY  NSW  2000",-33.8670383,151.20403330000005
"305-307 Liverpool Street, DARLINGHURST  NSW  2010",-33.877900200000006,151.21756159999995
"305-309 Cleveland Street, REDFERN  NSW  2016",-33.890716299999994,151.20927519999995
"306 Abercrombie Street, DARLINGTON  NSW  2008",-33.89196210000001,151.1939666
"306 Belmont Street, ALEXANDRIA  NSW  2015",-33.905606,151.19030619999995
"306 Cleveland Street, SURRY HILLS  NSW  2010",-33.8901186,151.2089806
"306 Gardeners Road, ROSEBERY  NSW  2018",-33.92271789999999,151.20744390000004
"306 Harris Street, PYRMONT  NSW  2009",-33.8730172,151.1961036
"306 Kent Street, SYDNEY  NSW  2000",-33.8686189,151.20477209999999
"306 Liverpool Street, DARLINGHURST  NSW  2010",-33.877986,151.2206267
"306 Moore Park Road, PADDINGTON  NSW  2021",-33.8885616,151.22745590000005
"307 Botany Road, ZETLAND  NSW  2017",-33.906071000000004,151.2029813
"307 Pitt Street, SYDNEY  NSW  2000",-33.8736283,151.2077398
"308 Cleveland Street, SURRY HILLS  NSW  2010",-33.890133899999995,151.2090233
"308 Elizabeth Street, SURRY HILLS  NSW  2010",-33.883804600000005,151.2084927
"308 Glebe Point Road, GLEBE  NSW  2037",-33.8720093,151.1804218
"308 Harris Street, PYRMONT  NSW  2009",-33.8730172,151.1961036
"308 Pitt Street, SYDNEY  NSW  2000",-33.875214899999996,151.2082583
"308-310 Liverpool Street, DARLINGHURST  NSW  2010",-33.8781533,151.22119750000005
"309 Sussex Street, SYDNEY  NSW  2000",-33.874802200000005,151.204126
"309-313 Pitt Street, SYDNEY  NSW  2000",-33.8737703,151.2077582
"309-315 George Street, SYDNEY  NSW  2000",-33.8661568,151.2069604
"309-329 Kent Street, SYDNEY  NSW  2000",-33.8673474,151.2039906
"30A Pyrmont Bridge Road, CAMPERDOWN  NSW  2050",-33.8846135,151.17731640000005
"30A Queen Street, BEACONSFIELD  NSW  2015",-33.909428399999996,151.2003602
"31 Alfred Street, SYDNEY  NSW  2000",-33.862237,151.2108816
"31 Allen Street, GLEBE  NSW  2037",-33.874773299999994,151.18153769999995
"31 Ann Street, SURRY HILLS  NSW  2010",-33.88229920000001,151.2117809
"31 Arundel Street, GLEBE  NSW  2037",-33.884324,151.1892317
"31 Avenue Road, GLEBE  NSW  2037",-33.8746902,151.1809455
"31 Belmore Street, SURRY HILLS  NSW  2010",-33.8836875,151.2104832
"31 Bent Street, PADDINGTON  NSW  2021",-33.8879485,151.2285448
"31 Bligh Street, SYDNEY  NSW  2000",-33.865632399999996,151.2100623
"31 Boundary Street, DARLINGHURST  NSW  2010",-33.8790369,151.22425780000003
"31 Boyce Street, GLEBE  NSW  2037",-33.8777894,151.182084
"31 Brown Street, NEWTOWN  NSW  2042",-33.896912799999996,151.18281240000005
"31 Bucknell Street, NEWTOWN  NSW  2042",-33.8945987,151.1838845
"31 Campbell Street, NEWTOWN  NSW  2042",-33.8926511,151.1839821
"31 Caroline Street, REDFERN  NSW  2016",-33.8909686,151.19803019999995
"31 Catherine Street, GLEBE  NSW  2037",-33.883642200000004,151.18596509999998
"31 Challis Avenue, POTTS POINT  NSW  2011",-33.8691017,151.22516230000005
"31 Collins Street, SURRY HILLS  NSW  2010",-33.88636339999999,151.2132905
"31 Creek Street, FOREST LODGE  NSW  2037",-33.882514,151.1772583
"31 Egan Street, NEWTOWN  NSW  2042",-33.893494399999994,151.18180800000005
"31 Faucett Lane, WOOLLOOMOOLOO  NSW  2011",-33.872964,151.217075
"31 Fitzgerald Street, NEWTOWN  NSW  2042",-33.891914899999996,151.1800601
"31 Flora Street, ERSKINEVILLE  NSW  2043",-33.9047883,151.183212
"31 Francis Street, DARLINGHURST  NSW  2010",-33.8762654,151.2137522
"31 George Street, THE ROCKS  NSW  2000",-33.8573606,151.2084456
"31 Glebe Point Road, GLEBE  NSW  2037",-33.8837001,151.1923033
"31 Glebe Street, GLEBE  NSW  2037",-33.881739200000005,151.1932448
"31 Golden Grove Street, NEWTOWN  NSW  2042",-33.8935993,151.18890159999995
"31 Hansard Street, ZETLAND  NSW  2017",-33.9098442,151.2039621
"31 Harbour Street, SYDNEY  NSW  2000",-33.8741562,151.19968730000005
"31 Hordern Street, NEWTOWN  NSW  2042",-33.89394470000001,151.181325
"31 Iris Street, PADDINGTON  NSW  2021",-33.8853607,151.2201752
"31 Kepos Street, REDFERN  NSW  2016",-33.8953956,151.2124555
"31 Leamington Avenue, NEWTOWN  NSW  2042",-33.8960593,151.1869692
"31 Lower Fort Street, DAWES POINT  NSW  2000",-33.856175,151.2073983
"31 Macdonald Street, ERSKINEVILLE  NSW  2043",-33.9037568,151.1835294
"31 Malcolm Street, ERSKINEVILLE  NSW  2043",-33.9018711,151.18598669999997
"31 Market Street, SYDNEY  NSW  2000",-33.8711542,151.2059056
"31 Moore Park Road, CENTENNIAL PARK  NSW  2021",-33.890044399999994,151.230064
"31 Morrissey Road, ERSKINEVILLE  NSW  2043",-33.901762,151.1837003
"31 Munni Street, NEWTOWN  NSW  2042",-33.9014011,151.18035859999995
"31 Nicholson Street, WOOLLOOMOOLOO  NSW  2011",-33.87027339999999,151.2211363
"31 Nickson Street, SURRY HILLS  NSW  2010",-33.8902201,151.21374430000003
"31 Phillips Street, ALEXANDRIA  NSW  2015",-33.8983881,151.19579380000005
"31 Pine Street, NEWTOWN  NSW  2042",-33.8963307,151.185866
"31 Pleasant Avenue, ERSKINEVILLE  NSW  2043",-33.902547399999996,151.1829376
"31 Portman Street, ZETLAND  NSW  2017",-33.9056921,151.20492130000005
"31 Princess Avenue, ROSEBERY  NSW  2018",-33.9127895,151.2021886
"31 Prospect Street, ERSKINEVILLE  NSW  2043",-33.9007333,151.1833036
"31 Prospect Street, SURRY HILLS  NSW  2010",-33.8870146,151.2169283
"31 Pyrmont Bridge Road, CAMPERDOWN  NSW  2050",-33.884998700000004,151.17772230000003
"31 Pyrmont Street, PYRMONT  NSW  2009",-33.86744710000001,151.1936138
"31 Regent Street, PADDINGTON  NSW  2021",-33.8871565,151.22788930000004
"31 Renny Street, PADDINGTON  NSW  2021",-33.886598,151.2277074
"31 Richards Avenue, SURRY HILLS  NSW  2010",-33.885897,151.2145358
"31 Ridge Street, SURRY HILLS  NSW  2010",-33.891449,151.2158222
"31 Robertson Road, CENTENNIAL PARK  NSW  2021",-33.899541,151.22470180000005
"31 Rose Street, CHIPPENDALE  NSW  2008",-33.8857964,151.19502869999997
"31 Rosebery Avenue, ROSEBERY  NSW  2018",-33.916382,151.2066812
"31 Selwyn Street, PADDINGTON  NSW  2021",-33.8849596,151.2192294
"31 Sherbrooke Street, DARLINGHURST  NSW  2010",-33.87947929999999,151.2164716
"31 Suttor Street, ALEXANDRIA  NSW  2015",-33.899891,151.19278290000003
"31 Talfourd Street, GLEBE  NSW  2037",-33.8796362,151.18808769999995
"31 Taylor Street, DARLINGHURST  NSW  2010",-33.8821395,151.21843859999996
"31 Terry Street, SURRY HILLS  NSW  2010",-33.884084200000004,151.2086186
"31 Trevilyan Avenue, ROSEBERY  NSW  2018",-33.91906420000001,151.2100393
"31 Wellington Street, WATERLOO  NSW  2017",-33.898331299999995,151.20715990000005
"31 William Street, ALEXANDRIA  NSW  2015",-33.9123366,151.1983341
"31 Windmill Street, MILLERS POINT  NSW  2000",-33.857824900000004,151.20469440000005
"31-33 Elizabeth Bay Road, ELIZABETH BAY  NSW  2011",-33.8725269,151.2274294
"31-33 Oxford Street, SURRY HILLS  NSW  2010",-33.877958,151.213007
"31-33 Wheat Road, SYDNEY  NSW  2000",-33.87357840000001,151.2015649
"31-35 Chelsea Street, REDFERN  NSW  2016",-33.8931872,151.2150958
"31-37 Dixon Street, HAYMARKET  NSW  2000",-33.8781153,151.2038261
"31-41 Queen Street, BEACONSFIELD  NSW  2015",-33.909420399999995,151.20093290000003
"31-43 King Street, SYDNEY  NSW  2000",-33.8689295,151.2043204
"310 Bulwara Road, ULTIMO  NSW  2007",-33.878904799999994,151.1982892
"310 Cleveland Street, SURRY HILLS  NSW  2010",-33.8901746,151.2090831
